"Region","naics","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Austin",423740,259,158,172,123,106,130,261,304,210,217,240,284,0.000166735676710639,1.49507084699418,-0.38996138996139,0.0886075949367089,-0.284883720930233,-0.138211382113821,0.226415094339623,1.00769230769231,0.164750957854406,-0.309210526315789,0.0333333333333334,0.105990783410138,0.0342132117299982,0.0554123711340206,-0.0285578618911952,-0.0601214998952587,-0.0203566121842497,-0.071742757470044,0.24109477124183,0.0535843591600289,-0.204123711340206,0.0482022295493798,0.0137807070101856,-0.000137666372791015,"Refrigeration Equipment and Supplies Merchant Wholesalers","4"
"Austin",423930,434,586,532,511,461,508,621,702,701,773,691,655,0.00048005980252938,0.539564572706189,0.350230414746544,-0.0921501706484642,-0.0394736842105263,-0.0978473581213307,0.101952277657267,0.22244094488189,0.130434782608696,-0.00142450142450146,0.102710413694722,-0.10608020698577,-0.0105890333445072,0.0477003956664059,0.0726796478050935,0.0727861135628125,-0.120575544829604,0.0373173114904055,0.0866101491101492,0.0730760363351317,-0.017308502135632,-0.00310463946827588,-0.0526537415562769,-0.00759941056543032,"Recyclable Material Merchant Wholesalers","4"
"Austin",423990,737,733,850,1008,820,758,761,611,670,753,772,763,0.000536333093419221,0.7508429344945,-0.00542740841248301,0.159618008185539,0.185882352941176,-0.186507936507937,-0.0756097560975609,0.00395778364116084,-0.197109067017083,0.0965630114566285,0.123880597014925,0.0252324037184595,-0.00226094623168042,0.00891693811074923,0.102031962548933,-0.118430087247892,-0.0914188985699895,-0.0603840438907304,-0.00198279951828917,0.0926819755253279,-0.0538550776369802,0.0142890827634992,0.00774130556072161,0.00187150341372528,"Other Miscellaneous Durable Goods Merchant Wholesalers","4"
"Austin",424410,2457,2129,2532,1817,1860,1803,1850,1003,1031,724,734,692,0.000509933277940036,0.431693612345078,-0.133496133496134,0.189290746829497,-0.282385466034755,0.0236653824986242,-0.0306451612903226,0.0260676650027731,-0.457837837837838,0.0279162512462612,-0.297769156159069,0.0138121546961325,-0.0116359574272774,0.0298858887817421,0.0758510912226218,-0.00511314186248912,-0.0348678695097503,-0.0421173484802707,0.0177106989654303,0.0575304892222344,0.0173349842842176,-0.00331285604200127,0.0359700273857781,-0.000303797751762716,"General Line Grocery Merchant Wholesalers","4"
"Austin",424420,172,182,340,870,889,903,898,839,842,844,859,543,0.000596774776226827,0.832443736114963,0.058139534883721,0.868131868131868,1.55882352941176,0.0218390804597701,0.015748031496063,-0.00553709856035434,-0.0657015590200446,0.00357568533969022,0.00237529691211402,0.0177725118483412,-0.0877802756043208,-0.0185576794132514,-0.0236803935170588,-0.0942092174530892,-0.0505716798592788,0.000538287245095859,-0.0441658534144084,-0.00476464736373627,0.068102904040404,0.0674301194434184,0.00376069953625735,0.0105631307003849,"Packaged Frozen Food Merchant Wholesalers","4"
"Austin",424430,332,403,314,308,418,376,419,381,403,423,464,465,0.000322355641640568,0.883950251626652,0.213855421686747,-0.220843672456576,-0.0191082802547771,0.357142857142857,-0.100478468899522,0.11436170212766,-0.0906921241050119,0.0577427821522309,0.0496277915632755,0.0969267139479906,0.000585044956416744,-0.00699010722113624,-0.0666746206923979,-0.00366456451337993,0.0252972371910016,-0.0252153419400588,-0.0146989601608969,-0.0139627803956484,-0.0656272022551092,0.00603375129631378,0.0369693561990441,0.00295464796977679,"Dairy Product (except Dried or Canned) Merchant Wholesalers","4"
"Austin",424450,549,526,498,509,444,457,473,493,776,321,406,435,0.000282061186435497,0.72815063558813,-0.0418943533697632,-0.0532319391634981,0.0220883534136547,-0.12770137524558,0.0292792792792793,0.0350109409190371,0.0422832980972516,0.574036511156187,-0.586340206185567,0.264797507788162,0.0139630021311985,0.00420316007217991,0.136151469331405,0.0799097326698299,-0.0565646823483185,0.0133656431032525,-0.0363361231505007,0.0440842913362929,0.147371743691628,-0.246803896818461,0.010162645295748,-0.0123484665825932,"Confectionery Merchant Wholesalers","4"
"Austin",424490,1807,1732,2484,2406,2219,2435,2113,1868,1187,1602,1798,1737,0.0012491281113572,0.502745496492668,-0.0415052573325955,0.434180138568129,-0.0314009661835749,-0.0777223607647548,0.0973411446597567,-0.13223819301848,-0.115948887837198,-0.364561027837259,0.349620893007582,0.122347066167291,-0.00683213960356872,0.0173517641401923,-0.031465616696315,0.123300198654376,-0.0527946911130875,0.00218846828887775,-0.0141111015019171,-0.0372922118744426,0.0507302775700189,0.0560170547957579,0.0318485721520028,0.00248611051547975,"Other Grocery and Related Products Merchant Wholesalers","4"
"Austin",424810,1867,1910,2196,2044,2017,1907,2087,1600,1674,1714,1845,1826,0.00128178051471303,1.34739338313157,0.0230316014997323,0.149738219895288,-0.0692167577413479,-0.0132093933463796,-0.0545364402578086,0.0943890928159412,-0.233349305222808,0.0462499999999999,0.0238948626045401,0.0764294049008167,-0.00202717384408648,0.0163028069180606,0.0280652810712791,0.0111620670628567,-0.0405145499923962,-0.0124000074586511,0.00610792236235924,0.0274923762608492,0.0173234098899593,0.00714529362129945,0.0291003404695271,0.00134589886381576,"Beer and Ale Merchant Wholesalers","4"
"Austin",441110,12403,11998,12524,12381,10876,10614,10439,11818,12153,12895,13241,13905,0.00919894623052319,0.976832255453964,-0.0326533903087962,0.0438406401066844,-0.0114180772916002,-0.121557224779905,-0.0240897388745862,-0.016487657810439,0.132100775936392,0.0283465899475377,0.0610548835678433,0.0268321054672354,0.00983799142800681,-0.00728725585098511,0.00339917758239383,-0.00883678589666737,-0.161909627748207,-0.014207246929559,0.0142420194322173,0.0423646383845031,0.0345113303340063,0.0458174814306282,0.042090694752658,0.00969298380778002,"New Car Dealers","4"
"Austin",441120,1304,1475,1605,1916,1641,1716,1817,1883,2096,2426,2433,2395,0.0016902829226541,1.37267184347041,0.131134969325153,0.0881355932203389,0.193769470404984,-0.143528183716075,0.0457038391224862,0.0588578088578089,0.0363236103467253,0.11311736590547,0.157442748091603,0.00288540807914273,-0.00314937659205512,0.0463488907822904,0.115998522215772,-0.0413874175764782,-0.126147015293537,0.00526651127904443,0.0524774557941017,0.0527804245912262,0.0463546908601178,0.0440243303277952,-0.00938537710524745,0.000104703346355468,"Used Car Dealers","4"
"Austin",441210,146,143,113,152,147,124,126,152,176,182,195,210,0.000135472737327394,0.364100734615633,-0.0205479452054794,-0.20979020979021,0.345132743362832,-0.0328947368421053,-0.156462585034014,0.0161290322580645,0.206349206349206,0.157894736842105,0.0340909090909092,0.0714285714285714,0.0150853933099192,-0.0317868227014846,0.0141897547928704,-0.0414502556669485,-0.199222933949386,-0.0662750137690472,0.0353070052244255,0.106541143275726,0.0115235620065708,0.0807640100833817,0.0128285637391226,0.0130381915396088,"Recreational Vehicle Dealers","4"
"Austin",441222,330,305,367,342,313,291,295,272,269,279,291,294,0.000202167008011649,0.701417853506196,-0.0757575757575758,0.20327868852459,-0.0681198910081744,-0.0847953216374269,-0.0702875399361023,0.0137457044673539,-0.0779661016949152,-0.0110294117647058,0.037174721189591,0.043010752688172,0.00179491203100043,0.00240207336859188,-0.0199272696697707,-0.00984450402144776,-0.194515444266343,-0.0894960468993707,-0.0161261740209109,0.0880763688760806,-0.0502952049881367,0.0265520146413736,-0.0100178283385687,0.00565131928658092,"Boat Dealers","4"
"Austin",441228,659,718,803,987,827,643,616,0,676,721,783,695,0.000543975145268458,0.869573704851757,0.0895295902883155,0.118384401114206,0.229140722291407,-0.162107396149949,-0.222490931076179,-0.0419906687402799,-1,NA,0.0665680473372781,0.0859916782246879,-0.0234753748223178,0.05854147836247,0.00232211843845342,0.0030335771276595,-0.0924099929568712,-0.124517837171616,-0.0294336179365183,-1,NA,0.0411885411885411,-0.0155332252836304,-0.0184088549157386,"Motorcycle, ATV, and All Other Motor Vehicle Dealers ","4"
"Austin",441310,3281,3418,3477,3433,3330,3616,3507,3445,3626,3768,3767,3770,0.00261705539237073,0.885763406925595,0.0417555623285584,0.0172615564657694,-0.0126545872878918,-0.0300029129041655,0.085885885885886,-0.0301438053097345,-0.0176789278585686,0.0525399129172714,0.039161610590182,-0.00026539278131632,0.000133494229387891,-0.00674681787447062,0.0195060924815105,-0.0743526214365625,-0.0165756519208013,0.0198631393025703,0.015775975470109,0.0485183321842722,-0.000681229174379849,0.0443219371952757,0.0177607996616991,0.00578079527645792,"Automotive Parts and Accessories Stores","4"
"Austin",441320,1625,1718,1888,1542,1862,1906,2073,1908,1924,1956,2021,1983,0.00140405334430084,0.915116116528247,0.0572307692307692,0.0989522700814902,-0.183262711864407,0.207522697795071,0.0236305048335124,0.0876180482686253,-0.0795947901591896,0.00838574423480076,0.0166320166320166,0.0332310838445808,-0.00382643383365844,0.00532495586732318,0.0264490974729241,0.00332012785305902,0.0283857000235566,0.0120585748956941,0.0253386935106648,-0.0290064540542814,0.00644117153543466,-0.00428635197564797,0.00583336033963122,-0.00214462806724786,"Tire Dealers","4"
"Austin",442110,2824,2866,3570,3310,2753,2471,2323,2307,2354,2383,2370,2311,0.00164651480751756,0.938768355471293,0.0148725212464589,0.245638520586183,-0.072829131652661,-0.168277945619335,-0.102433708681438,-0.0598947794415217,-0.00688764528626773,0.0203727785002168,0.01231945624469,-0.00545530843474606,-0.00499069416071385,0.01541193454909,-0.0176738293755981,-0.0653438560094199,-0.129314676085277,-0.0602195360374133,-0.0371025463609995,0.00016655880001526,0.00764615479775999,0.0123195043866691,-0.00703867305386985,0.00475399161380257,"Furniture Stores","4"
"Austin",442210,702,724,894,666,590,580,557,542,590,632,571,565,0.000396691964174061,0.684433729724641,0.0313390313390314,0.234806629834254,-0.25503355704698,-0.114114114114114,-0.0169491525423728,-0.0396551724137931,-0.0269299820466786,0.088560885608856,0.0711864406779661,-0.0965189873417721,-0.00205602971279504,0.0151080475076129,-0.014207998148041,-0.0942847917339361,-0.136725544212175,-0.0615950643857388,-0.0683051728966354,-0.00397910255492739,-0.0147441332432782,0.0441067078951591,-0.0172941258643571,0.00548979327799278,"Floor Covering Stores","4"
"Austin",442291,103,106,124,109,103,110,97,69,83,78,136,160,0.0000944835501360285,1.34551113748494,0.029126213592233,0.169811320754717,-0.120967741935484,-0.055045871559633,0.0679611650485437,-0.118181818181818,-0.288659793814433,0.202898550724638,-0.0602409638554217,0.743589743589744,0.0336494090364392,0.0641277202996788,0.595172240382198,-0.387347625052543,-0.113807890222985,-0.0480015484370464,-0.0809189793636271,-0.0506581130405929,-0.00768961901433063,-0.00669249735822475,0.00744680851063828,-0.0161718753907434,"Window Treatment Stores","4"
"Austin",442299,2173,2337,3012,2477,2044,2001,2101,2244,2329,2352,2551,2552,0.00177226129703683,1.2073449810875,0.0754716981132075,0.288831835686778,-0.177622841965471,-0.174808235769075,-0.0210371819960861,0.049975012493753,0.0680628272251309,0.0378787878787878,0.00987548303993124,0.084608843537415,0.0000404446847496779,-0.0154096822771372,0.132728895664296,-0.125999415624087,-0.188759047922967,-0.00867903793801039,0.0547094466069562,0.0163210950003583,0.0154772747304404,-0.0135922554811682,0.0451340411802663,0.00549489586779368,"All Other Home Furnishings Stores","4"
"Austin",443141,404,498,510,569,532,573,515,0,714,829,805,691,0.000559259248966934,1.02517982533725,0.232673267326733,0.0240963855421688,0.115686274509804,-0.0650263620386643,0.0770676691729324,-0.101221640488656,-1,NA,0.161064425770308,-0.0289505428226779,-0.030045330944499,0.0271500396930404,0.0101375721352019,0.0115788265598897,-0.0562103697353991,-0.00593043757012346,-0.0027544877996345,-1,NA,-0.0238128144176019,-0.0625911401186414,-0.0238267296848335,"Household Appliance Stores ","4"
"Austin",443142,5840,7869,5906,6140,5890,5954,5508,0,5034,5196,5094,4437,0.0035389647381833,1.17740840276519,0.347431506849315,-0.249459905960097,0.0396207246867593,-0.0407166123778502,0.0108658743633276,-0.0749076251259657,-1,NA,0.0321811680572111,-0.0196304849884527,-0.0272351375406563,0.0160477832369583,0.018499356331579,-0.0720814050694175,-0.0326891908202148,-0.0754307511658634,0.0616621079394151,-1,NA,-0.00310455473600868,-0.0468831643849932,-0.0189214451464101,"Electronics Stores ","4"
"Austin",444110,5025,7487,8595,9682,9641,9706,9655,10021,11402,11606,10202,8414,0.00708765572417473,1.00834807415315,0.489950248756219,0.147989849071724,0.126468877254218,-0.00423466225986369,0.00674203920755101,-0.00525448176385745,0.037907819782496,0.137810597744736,0.0178915979652692,-0.120971911080476,-0.0378051373858617,0.165712500063687,0.185521186020898,-0.00439945584384138,-0.0362966684235277,0.0382016801771627,0.00318538522558631,0.000178316909731135,0.0755707582896432,0.0201905423850492,-0.0440338044077505,-0.01558043341805,"Home Centers","4"
"Austin",444120,301,346,318,442,407,392,488,502,469,425,391,348,0.000271640206641082,0.860585741595219,0.149501661129568,-0.0809248554913294,0.389937106918239,-0.079185520361991,-0.0368550368550369,0.244897959183674,0.028688524590164,-0.0657370517928287,-0.093816631130064,-0.08,-0.0232045638927116,0.00792596528515754,-0.0890040855774722,0.110551188696533,-0.113224342690896,-0.0633140730584664,-0.0203617544043075,0.0126470823661251,0.0271915263615525,0.0692574066948826,-0.0809403862300587,0.00188970645102945,"Paint and Wallpaper Stores","4"
"Austin",444130,651,703,718,713,588,576,594,620,692,669,633,628,0.000439765347324309,0.348852470018487,0.0798771121351767,0.0213371266002844,-0.00696378830083566,-0.17531556802244,-0.0204081632653061,0.03125,0.0437710437710437,0.116129032258065,-0.0332369942196532,-0.0538116591928252,-0.00158082234091709,0.00569312332319227,-0.0348460964075334,0.0359851615761526,-0.0461859565586484,-0.0231940308495332,-0.0179832704204317,0.0616279718718606,-0.0307271747558779,0.0357012108310395,0.00154482614160023,0.00273689297027975,"Hardware Stores","4"
"Austin",444190,3710,3900,3774,3581,3219,2802,2562,2368,2638,2731,2934,3082,0.00203834364778756,0.883104118132008,0.0512129380053907,-0.0323076923076923,-0.0511393746687865,-0.101089081262217,-0.129543336439888,-0.0856531049250535,-0.0757220921155347,0.11402027027027,0.0352539802880971,0.0743317466129623,0.00985933581387173,0.0499109113508864,-0.0560708538245985,-0.0341120169391702,-0.153980601219027,-0.0903902212703128,-0.0531492400377255,-0.0837077090914019,0.0182620881416597,0.0184284106176695,-0.00112670030128537,0.00346719108633906,"Other Building Material Dealers","4"
"Austin",444210,143,134,159,155,132,146,164,225,178,181,197,202,0.000136862201299982,0.553308679194688,-0.0629370629370629,0.186567164179104,-0.0251572327044025,-0.148387096774194,0.106060606060606,0.123287671232877,0.371951219512195,-0.208888888888889,0.0168539325842696,0.0883977900552486,0.00505215023561191,0.0295461468169358,0.0408941485864562,0.01683299646286,-0.0552846538497376,0.00364927507643742,-0.00101546121593288,-0.00203298685116571,-0.0340397568588796,0.0594918194496412,-0.036149993579042,-0.00339609132985974,"Outdoor Power Equipment Stores","4"
"Austin",444220,1259,1010,1009,1090,1045,1042,1095,1107,1126,1057,1053,1092,0.000731552781567927,0.657049650324907,-0.197776012708499,-0.000990099009900991,0.0802775024777007,-0.0412844036697247,-0.00287081339712913,0.0508637236084453,0.010958904109589,0.0171635049683829,-0.0612788632326821,-0.00378429517502366,0.00738665806690142,0.017053577919403,-0.0525901967441611,-0.0278898990280031,-0.0689570425176887,-0.0283142071188419,0.0163640263082643,-0.0283254436621204,0.0309681342386818,-0.0248209521134672,-0.026993555819563,0.00156862851570545,"Nursery, Garden Center, and Farm Supply Stores","4"
"Austin",445110,22750,25220,40086,39510,40041,36055,36120,36057,38071,38979,35641,30273,0.0247609427235161,1.07673730382732,0.108571428571429,0.589452815226011,-0.0143691064211944,0.0134396355353075,-0.099547963337579,0.00180280127582866,-0.00174418604651161,0.0558560057686441,0.0238501746736361,-0.0856358552040842,-0.0321221768304794,-0.00778435920933729,0.0442159840581935,0.01268929425734,-0.00342769151686151,-0.0159261435931963,0.00257825905280096,0.0228184819525254,0.00574471958870215,0.0410691309319591,0.00484143647522695,0.000934086296899431,"Supermarkets and Other Grocery (except Convenience) Stores","4"
"Austin",445120,985,1015,1069,883,1074,1139,1312,889,1134,1395,1369,1433,0.000951088089236934,0.819485409503963,0.0304568527918783,0.0532019704433497,-0.17399438727783,0.216308040770102,0.0605214152700186,0.15188762071993,-0.322408536585366,0.275590551181102,0.23015873015873,-0.0186379928315412,0.00921202953378823,-0.0363656503919358,0.0442023693605973,-0.119715072041444,-0.00443584575321099,0.0190490264898215,0.0330353193680073,-0.127690936273856,0.0982643610643965,0.0300024177772569,0.00199880498492,0.00593938560093196,"Convenience Stores","4"
"Austin",445210,356,376,462,595,633,617,580,428,449,457,454,398,0.000315408321777625,0.867919336170176,0.0561797752808988,0.228723404255319,0.287878787878788,0.0638655462184874,-0.0252764612954186,-0.059967585089141,-0.262068965517241,0.0490654205607477,0.0178173719376391,-0.00656455142231949,-0.0257430464372354,0.0117605290019083,0.0339722782700236,0.0544702513522113,-0.0477138776577555,0.00439365454891116,-0.0244169172853267,-0.141178753125808,0.107131203092447,0.000476114902396407,-0.000453226976069643,-0.00236543870856005,"Meat Markets","4"
"Austin",445220,38,66,65,66,66,71,56,105,198,198,198,199,0.000137556933286277,1.25127446320568,0.736842105263158,-0.0151515151515151,0.0153846153846153,0,0.0757575757575757,-0.211267605633803,0.875,0.885714285714286,0,0,0.000994574720903995,0.0179660458216582,0.00882448186528495,-0.0217478533023032,-0.0264150943396226,0.0261206605999327,0.0107571029725735,0.0260784791615891,-0.00118764845605701,0.0611177170035673,-0.00321231137008815,0.00254767041424101,"Fish and Seafood Markets","4"
"Austin",445230,90,111,59,116,30,35,31,102,51,123,125,181,0.0000868414982867909,0.441902124405038,0.233333333333333,-0.468468468468468,0.966101694915254,-0.741379310344828,0.166666666666667,-0.114285714285714,2.29032258064516,-0.5,1.41176470588235,0.0162601626016261,0.0769189000079497,0.108232435012802,0.0854838078082782,-0.123917748917749,0.00712373893349794,0.0204840951835801,0.0358187427380905,-0.00866437163965494,-0.0836942526044715,0.0459461761199114,-0.0289459756544396,-0.00813503830558972,"Fruit and Vegetable Markets","4"
"Austin",445291,99,153,147,230,286,167,226,191,170,181,405,445,0.000281366454449203,1.14009508870405,0.545454545454545,-0.0392156862745098,0.564625850340136,0.243478260869565,-0.416083916083916,0.353293413173653,-0.154867256637168,-0.109947643979058,0.0647058823529412,1.23756906077348,0.0191391207479029,0.00175519364677457,-0.0424529656757144,-0.281129075801662,0.050365115793866,0.0405212140473541,0.0479153940134391,-0.130979706343134,0.00683380848566162,-0.0470955652717052,0.308949484355882,0.0220328760860711,"Baked Goods Stores","4"
"Austin",445292,110,125,98,143,133,129,109,185,191,235,225,236,0.000156314696916224,0.731031058003164,0.136363636363636,-0.216,0.459183673469388,-0.0699300699300699,-0.0300751879699248,-0.155038759689923,0.697247706422018,0.0324324324324323,0.230366492146597,-0.0425531914893617,0.00943713664545868,0.0918314378745695,0.0314215326101051,-0.064113308749581,0.0514910002686486,-0.0472236416283427,0.0108603351955308,0.0168892032894155,0.13504347826087,-0.0127939937179192,0.00702312587304044,-0.0007437634628576,"Confectionery and Nut Stores","4"
"Austin",445299,258,330,373,278,252,276,355,260,322,433,503,544,0.000349450189106047,0.814603566031215,0.279069767441861,0.13030303030303,-0.254691689008043,-0.0935251798561151,0.0952380952380953,0.286231884057971,-0.267605633802817,0.238461538461539,0.34472049689441,0.161662817551963,0.0156289592815652,0.136231948653949,0.0959890163773658,-0.237924801803898,0.00373379673116658,-0.00257352081042506,0.0434639832993222,-0.0181630175785641,0.0745684326205411,0.0837541280494301,0.0236110565013958,0.00268836960990437,"All Other Specialty Food Stores","4"
"Austin",445310,1055,964,1036,1001,1098,1121,1099,1171,1382,1273,1277,1303,0.000887172746497856,0.628585372197335,-0.0862559241706161,0.0746887966804979,-0.0337837837837838,0.0969030969030968,0.0209471766848817,-0.0196253345227475,0.0655141037306641,0.180187873612297,-0.0788712011577424,0.00314218381775344,0.00402898050474619,0.0376557484554585,0.0260510910058542,0.0301032184444618,0.00894391329250555,-0.00479101684341854,0.0123360830429005,0.0205263157894737,0.0325941206807632,0.00197429885948996,0.00458002732769192,-0.00243569828251951,"Beer, Wine, and Liquor Stores","4"
"Austin",446110,6198,8314,7607,5950,5602,5735,6754,6426,6228,6320,6387,6166,0.00443725319646187,0.7251978899555,0.341400451758632,-0.0850372865046909,-0.217825686867359,-0.0584873949579832,0.0237415208853982,0.177680906713165,-0.0485638140361268,-0.030812324929972,0.014771997430957,0.0106012658227848,-0.00702879240965343,0.0950755002411865,-0.0202569158565976,-0.0555633366013726,-0.0387334036194877,0.00909052016391976,-0.0500806177050612,0.0257903876740637,-0.0246093034110222,0.00314279225940406,0.000716871958852616,-0.00240157148948829,"Pharmacies and Drug Stores","4"
"Austin",446120,936,1001,1150,1405,1458,1392,1532,1529,1778,1857,2068,2031,0.00143670574765667,1.18723753380948,0.0694444444444444,0.148851148851149,0.221739130434783,0.0377224199288255,-0.0452674897119342,0.100574712643678,-0.00195822454308092,0.162851536952256,0.044431946006749,0.113624124932687,-0.00364215147872335,-0.0359056863100248,0.113099119210494,0.0329623415176576,0.00371968743091666,-0.00414639751790713,0.0807442665512765,0.0532244287849668,0.158624360079071,0.0324824463547477,0.0372229990254651,0.00579125114525809,"Cosmetics, Beauty Supplies, and Perfume Stores","4"
"Austin",446130,704,794,1214,1006,1161,1179,1150,1246,1471,1611,1307,1143,0.000908014706086686,1.31671264602158,0.127840909090909,0.52896725440806,-0.171334431630972,0.154075546719682,0.0155038759689923,-0.0245971162001697,0.0834782608695652,0.180577849117175,0.0951733514615907,-0.188702669149597,-0.0265320058834462,0.0338187363573843,0.171863249840921,0.04569799585349,-0.0387561220274975,0.016562104823759,0.00183574879227044,0.0868454045713183,0.0599738231509828,-0.063309021273924,-0.0649402880028599,-0.0127368470108708,"Optical Goods Stores","4"
"Austin",446191,303,311,303,333,327,372,403,551,535,558,525,528,0.000364734292804522,0.900656082753451,0.0264026402640265,-0.0257234726688103,0.0990099009900991,-0.0180180180180181,0.137614678899083,0.0833333333333333,0.367245657568238,-0.0290381125226861,0.0429906542056075,-0.0591397849462365,0.00104476772641001,0.0306782199806601,-0.00108537684652033,-0.0803314917127071,-0.0769954743882414,0.0286594493740915,0.0198675496688743,-0.0394780378856812,0.0764742609856395,0.0123202464049281,-0.0289044749580164,0.0026992986764015,"Food (Health) Supplement Stores","4"
"Austin",446199,688,690,757,618,686,741,779,689,828,679,695,684,0.000482838730474558,0.824754940616947,0.00290697674418605,0.0971014492753624,-0.183619550858653,0.110032362459547,0.0801749271137027,0.0512820512820513,-0.115532734274711,0.201741654571843,-0.179951690821256,0.0235640648011781,-0.00322569895178998,0.0213816577975934,0.0821559884221232,-0.0448775409883468,0.0527534740092641,0.00754885185557974,0.00361057198310299,0.139424102381799,-0.0332958941719705,-0.0320544266866335,-0.0523213166353246,-0.00696253234139727,"All Other Health and Personal Care Stores","4"
"Austin",447110,6479,6654,6039,6466,6405,6378,6391,7337,8500,7827,8351,8703,0.00580170681754393,0.876100750075531,0.0270103411020219,-0.0924256086564472,0.0707070707070707,-0.00943396226415094,-0.00421545667447309,0.00203825650674183,0.14802065404475,0.158511653264277,-0.0791764705882353,0.0669477449853073,0.00830194591709698,0.0218963989365988,-0.00656034519004378,0.0100318081722535,-0.0468141106222502,0.00678362862312132,0.00401846446899645,0.0356843867727084,0.0246421255818043,0.0266197774726964,0.00264958821606864,0.00228376652868433,"Gasoline Stations with Convenience Stores","4"
"Austin",447190,935,810,668,962,1035,1052,948,694,993,987,964,993,0.000669721634787732,0.501272841161413,-0.133689839572192,-0.175308641975309,0.440119760479042,0.0758835758835759,0.0164251207729469,-0.0988593155893536,-0.267932489451477,0.430835734870317,-0.0060422960725075,-0.0233029381965553,0.00597087135326824,-0.0410078298753923,-0.0442492401859559,0.0636713664441428,-0.0419171033031595,-0.0201087251970644,-0.0438222256741988,-0.0493814983290011,0.0249082952374557,0.0153464108336012,-0.0489093777676115,0.00064323384556868,"Other Gasoline Stations","4"
"Austin",448110,435,534,616,544,562,546,570,634,631,609,562,510,0.000390439376297412,0.840945514320789,0.227586206896552,0.153558052434457,-0.116883116883117,0.0330882352941178,-0.0284697508896797,0.043956043956044,0.112280701754386,-0.00473186119873814,-0.03486529318542,-0.0771756978653531,-0.0193397641790779,0.0502202512495735,0.0013133923653772,-0.101379368706101,-0.104686568101202,-0.029187995231751,0.0400332255909279,0.134714216265018,-0.0741335781501032,0.036803834077012,-0.10177407271626,-0.00118705028490743,"Men's Clothing Stores","4"
"Austin",448120,3412,3515,4150,4411,4067,4077,4519,5255,4809,4629,4507,4247,0.00313115706222853,1.09615213868215,0.030187573270809,0.180654338549075,0.0628915662650602,-0.0779868510541827,0.00245881485124166,0.1084130488104,0.162867891126355,-0.0848715509039011,-0.0374298190892077,-0.0263555843594729,-0.0117925736211185,0.0265449133547033,0.0517492861104834,0.00827352583349139,-0.0601100911337615,-0.0448917457017758,0.159138763946222,0.121811426337332,-0.096087872903879,-0.0275768369257886,-0.0648553734612189,-0.00696907499528955,"Women's Clothing Stores","4"
"Austin",448130,575,619,1088,1310,1181,1249,1276,1023,1124,1055,998,784,0.000693342522321739,1.05235099202084,0.0765217391304347,0.75767366720517,0.204044117647059,-0.0984732824427481,0.0575783234546994,0.0216172938350681,-0.198275862068966,0.0987292277614857,-0.0613879003558719,-0.0540284360189573,-0.0470928834375634,0.0186923269314307,0.304095003036686,-0.0266448672215617,-0.0871822540745794,0.0596317485808604,0.0564022144105079,-0.122443286541201,0.0380550162914524,-0.00685733034396019,-0.119383754735266,-0.0194234198949693,"Children's and Infants' Clothing Stores","4"
"Austin",448140,5865,7208,7490,8041,8190,7899,8566,8040,9534,9568,9973,9532,0.00692856209931333,1.12898142333607,0.228985507246377,0.0391231964483907,0.0735647530040053,0.0185300335779133,-0.0355311355311355,0.0844410684896821,-0.0614055568526733,0.185820895522388,0.0035661841829242,0.0423285953177257,-0.0090143342296676,0.0618055039468539,0.0142035512682015,0.0417318641092768,-0.0773810381029462,0.00898930773433237,0.0812921849788601,-0.0937969002384982,0.146120047932024,0.0174337315706752,0.00848085241773333,0.000531427929132347,"Family Clothing Stores","4"
"Austin",448150,297,323,571,549,707,649,778,956,907,942,1093,955,0.0007593420610197,1.43009560526837,0.0875420875420876,0.767801857585139,-0.0385288966725044,0.287795992714025,-0.082036775106082,0.198767334360555,0.22879177377892,-0.051255230125523,0.0385887541345094,0.160297239915074,-0.0267244579842503,0.0575381970440618,0.322617861450522,-0.0863169580904801,-0.000216976219406306,0.0920829897130953,0.0467796744897757,0.369663028001898,-0.0720196265957005,0.0164000537706681,-0.0529471410307278,-0.0121337535849551,"Clothing Accessories Stores","4"
"Austin",448190,941,905,1001,902,1005,1219,1322,1247,1546,1602,1608,1654,0.00111712903396128,1.13579246935322,-0.0382571732199788,0.106077348066298,-0.0989010989010989,0.114190687361419,0.212935323383085,0.0844954881050042,-0.056732223903177,0.239775461106656,0.036222509702458,0.00374531835205993,0.00570431991859619,0.0542957316092509,0.0860156003701782,-0.0445457865510492,0.052454132037008,0.0431907919243091,0.0649336737426578,-0.145109643240343,0.268715987645242,0.0158513022644717,-0.0917674089515448,-0.00491126015042034,"Other Clothing Stores","4"
