"Region","naics","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Tupelo",238130,21,18,7,54,49,79,38,7,7,6,7,2,0.000059009981116806,0.0999419946453199,-0.142857142857143,-0.611111111111111,6.71428571428571,-0.0925925925925926,0.612244897959184,-0.518987341772152,-0.815789473684211,0,-0.142857142857143,0.166666666666667,-0.186719753884501,0.0994977899215703,-0.196746300540494,-0.270288329825265,-0.327915388489538,-0.129858982219497,-0.135224852812226,-0.00525095965814437,0.159452473697623,0.0626079311752332,0.0587713855154686,0.0276380207022489,"Framing Contractors","2"
"Tupelo",238140,104,95,64,70,48,50,44,34,21,23,21,21,0.000177029943350418,0.164805863907365,-0.0865384615384616,-0.326315789473684,0.09375,-0.314285714285714,0.0416666666666667,-0.12,-0.227272727272727,-0.382352941176471,0.0952380952380953,-0.0869565217391305,0.00403619539191743,0.0884690678723561,-0.0570763635198359,-0.0954337104235787,-0.207998722608884,-0.18183273641517,-0.102283680849984,-0.020812813847222,-0.00460062001187256,0.0411745216599022,0.0371914304579917,0.00800927086931872,"Masonry Contractors","2"
"Tupelo",238150,28,27,28,97,119,88,89,14,9,58,58,106,0.00048893984353925,1.11369402857681,-0.0357142857142857,0.037037037037037,2.46428571428571,0.22680412371134,-0.260504201680672,0.0113636363636365,-0.842696629213483,-0.357142857142857,5.44444444444444,0,0.128057594820651,0.105264231789431,0.0308663626797614,0.0891101520388244,-0.0891855895555519,-0.142978354665752,-0.0891875381795968,-0.0392007215708041,0.10682649720778,0.05017180635901,0.103481124065522,0.00249343807590751,"Glass and Glazing Contractors","2"
"Tupelo",238160,58,94,72,71,85,66,70,58,74,81,67,59,0.000564809819260858,0.431367343843774,0.620689655172414,-0.234042553191489,-0.0138888888888888,0.197183098591549,-0.223529411764706,0.0606060606060606,-0.171428571428571,0.275862068965517,0.0945945945945945,-0.172839506172839,-0.0255408919152864,0.0545141874462596,-0.0250479044357469,-0.0513932956630373,-0.132033260413165,-0.0345171284187004,-0.0382827346313429,0.00616722618404597,-0.00797097017511672,0.0259134437548807,0.0611007618399002,0.0063270065933076,"Roofing Contractors","2"
"Tupelo",238170,29,31,39,40,31,34,37,27,26,23,24,22,0.000202319935257621,0.774205879051521,0.0689655172413792,0.258064516129032,0.0256410256410255,-0.225,0.096774193548387,0.088235294117647,-0.27027027027027,-0.0370370370370371,-0.115384615384615,0.0434782608695652,-0.0200076924337801,0.0456636329536257,-0.0354000679681304,-0.0960834589262297,-0.180936295526396,-0.0794955850473219,-0.0707085212096844,0.0146181660846185,-0.0704538531830643,0.025493986958089,0.0135165361878895,0.00521535146047526,"Siding Contractors","2"
"Tupelo",238190,0,0,0,0,0,0,0,0,180,214,140,133,0.00118019962233612,2.83658809254132,NA,NA,NA,NA,NA,NA,NA,NA,0.188888888888889,-0.345794392523365,-0.0108480443059882,NA,NA,NA,NA,NA,NA,NA,NA,0.0651541329453487,0.0777948520937379,0.00700747029976414,"Other Foundation, Structure, and Building Exterior Contractors","2"
"Tupelo",238210,399,401,413,628,627,486,556,451,373,391,376,333,0.00316967898570272,0.504703483274731,0.00501253132832091,0.0299251870324189,0.520581113801453,-0.00159235668789814,-0.22488038277512,0.144032921810699,-0.188848920863309,-0.172949002217295,0.0482573726541555,-0.0383631713554987,-0.0237731090474932,0.074081946757045,0.00857328891543863,0.040096559258824,-0.127025273928015,-0.106913649745942,-0.0239138325314756,0.0436205099796931,0.0404394837400401,0.0334530787345979,0.0394941756284621,0.00278497199951843,"Electrical Contractors","2"
"Tupelo",238220,419,483,483,507,472,489,490,477,477,490,497,479,0.00418970865929323,0.544933925007305,0.152744630071599,0,0.0496894409937889,-0.0690335305719921,0.0360169491525424,0.00204498977505119,-0.0265306122448979,0,0.0272536687631026,0.0142857142857142,-0.00733493921270544,0.0682173502229939,0.00860071421369102,0.0035247793672224,-0.118766626193362,-0.0745544963382571,-0.0253127048516119,0.019862536900243,0.0222850579635379,0.0487353191813495,0.0590312769531072,0.00458908029753738,"Plumbing, Heating, and Air-Conditioning Contractors","2"
"Tupelo",238290,152,146,131,140,148,154,161,242,258,199,144,137,0.00121391961154572,1.15111075682472,-0.0394736842105263,-0.102739726027397,0.0687022900763359,0.0571428571428572,0.0405405405405406,0.0454545454545454,0.503105590062112,0.0661157024793388,-0.228682170542636,-0.276381909547739,-0.0102054659027564,0.135689366136559,0.0020107078170255,0.138340991073491,-0.0221259985729675,-0.0788033564392557,-0.0135973597359736,0.00680186421463658,0.0273833354184911,-0.0485577288986986,0.0238860891128709,-0.0106848923844374,"Other Building Equipment Contractors","2"
"Tupelo",238310,648,561,314,254,209,177,156,127,161,172,174,215,0.00146681953061775,0.822653445126827,-0.134259259259259,-0.440285204991087,-0.191082802547771,-0.177165354330709,-0.15311004784689,-0.11864406779661,-0.185897435897436,0.267716535433071,0.0683229813664596,0.0116279069767442,0.043487928641704,0.0888487048298541,-0.0329101639028037,-0.0902784054253685,-0.193466166031737,-0.16947719858638,-0.0784912415292162,0.024642298171808,0.0502930375153019,0.047848666601342,0.065124199605278,0.0109088474598726,"Drywall and Insulation Contractors","2"
"Tupelo",238320,62,72,93,104,107,80,83,76,48,63,58,51,0.00048893984353925,0.352335971446729,0.161290322580645,0.291666666666667,0.118279569892473,0.0288461538461537,-0.252336448598131,0.0375000000000001,-0.0843373493975904,-0.368421052631579,0.3125,-0.0793650793650794,-0.0272926209571609,0.0819809053307803,-0.0339038030401327,-0.0754744246339546,-0.18988447411126,-0.0913960799446153,-0.0527492567888281,0.0051625239005737,0.0199274530511042,0.0344714485082738,0.0471243573244804,0.00767100020847714,"Painting and Wall Covering Contractors","2"
"Tupelo",238330,0,0,0,0,0,0,0,0,6,4,2,2,0.0000168599946048017,0.0297292748049096,NA,NA,NA,NA,NA,NA,NA,NA,-0.333333333333333,-0.5,-0.0414141414141414,NA,NA,NA,NA,NA,NA,NA,NA,0.0308780756229856,0.0497796214674617,0.004025231045867,"Flooring Contractors","2"
"Tupelo",238340,8,2,6,6,14,13,14,7,2,2,1,1,0.00000842999730240086,0.0201278196939681,-0.75,2,0,1.33333333333333,-0.0714285714285714,0.0769230769230769,-0.5,-0.714285714285714,0,-0.5,-0.125291375291375,0.103716547304938,-0.0167887000710344,-0.0347898575894408,-0.195189359588893,-0.191357693477133,-0.0820136247014067,0.0377072089437163,0.0620864194664377,0.0717049603217979,0.0369418436244211,0.00794483908653408,"Tile and Terrazzo Contractors","2"
"Tupelo",238350,99,104,92,33,32,32,23,21,19,23,30,37,0.000252899919072026,0.244197070698217,0.0505050505050506,-0.115384615384615,-0.641304347826087,-0.0303030303030303,0,-0.28125,-0.0869565217391305,-0.0952380952380952,0.210526315789474,0.304347826086957,0.0414853471944693,0.113489874013145,-0.0535302445596328,-0.0818360022919871,-0.188488244529551,-0.127754302459242,-0.0359529289479545,0.0421744739020775,0.0397472727440675,0.0495193759883441,0.0640194352271957,0.0101079957499924,"Finish Carpentry Contractors","2"
"Tupelo",238390,7,9,5,8,11,5,10,0,2,3,5,6,0.0000421499865120043,0.0813220355055058,0.285714285714286,-0.444444444444444,0.6,0.375,-0.545454545454545,1,-1,NA,0.5,0.666666666666667,0.0270311338493157,0.141727104064766,0.0494438125064629,0.0385698198198199,-0.126714556790458,-0.0357591842436095,-0.0345582435977916,-0.0634211403801267,0.0519972942181715,0.0264818857133189,0.0370413108700669,-0.00511931554203474,"Other Building Finishing Contractors","2"
"Tupelo",238910,181,217,158,189,138,156,165,185,164,189,165,163,0.00139094955489614,0.535039747424457,0.198895027624309,-0.271889400921659,0.19620253164557,-0.26984126984127,0.130434782608696,0.0576923076923077,0.121212121212121,-0.113513513513513,0.152439024390244,-0.126984126984127,-0.00248955116269235,0.115597662598112,0.0307926432392558,0.0604190909172913,-0.192173442103263,-0.084542834778885,-0.0236263041052717,0.112617760132575,0.0124767494802824,0.0509129825491004,0.046668457907499,0.00155186644333016,"Site Preparation Contractors","2"
"Tupelo",238990,42,41,40,77,44,42,40,35,73,65,64,66,0.000539519827353655,0.283755386328976,-0.0238095238095238,-0.024390243902439,0.925,-0.428571428571429,-0.0454545454545454,-0.0476190476190477,-0.125,1.08571428571429,-0.10958904109589,-0.0153846153846153,0.00722153822782564,0.141747310139578,0.0232523696682465,-0.0546285383454294,-0.142219111567988,-0.0632302019959917,-0.0143064008623036,0.0868523079981884,0.0173533476970609,0.0809562103223165,0.0663493750433195,0.00497813914398081,"All Other Specialty Trade Contractors","2"
"Tupelo",311811,10,18,29,30,35,43,45,45,35,29,31,20,0.000261329916374427,0.50404438685511,0.8,0.611111111111111,0.0344827586206897,0.166666666666667,0.228571428571429,0.0465116279069768,0,-0.222222222222222,-0.171428571428571,0.0689655172413792,-0.0849858959241477,-0.00434578910806316,-0.0246795391854616,-0.0241228435009733,-0.0884774714877512,0.0203108343152107,0.0338557419118322,0.0242189993262649,-0.0351751834925911,0.112476675757141,0.0148858962986855,0.00866394723236082,"Retail Bakeries","3"
"Tupelo",311812,0,0,0,0,0,0,0,0,7,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,-0.0545454545454545,0.00105153888671694,-0.0117567840549458,-0.0298438309122128,-0.0352848634678053,0.0016380314502038,0.0189628229821566,-0.0851890951110604,-0.0493017598303327,0.0247031034709009,0.0220265727549223,0.00129889072428099,"Commercial Bakeries","3"
"Tupelo",327320,220,176,128,121,126,93,86,101,100,101,102,117,0.000859859724844888,1.4106499304565,-0.2,-0.272727272727273,-0.0546875,0.0413223140495869,-0.261904761904762,-0.0752688172043011,0.174418604651163,-0.00990099009900991,0.01,0.00990099009900991,0.0283518617332857,0.0521193002029372,-0.0482485008044464,-0.0476400868279002,-0.188494664864756,-0.0807068999801154,-0.0445856428281736,-0.0244792845822956,0.0076150967479911,0.0346063598543194,0.0293859832199357,0.00715046962207955,"Ready-Mix Concrete Manufacturing","3"
"Tupelo",327390,18,17,23,37,35,38,38,38,38,33,50,48,0.000421499865120043,0.973953953512643,-0.0555555555555556,0.352941176470588,0.608695652173913,-0.0540540540540541,0.0857142857142856,0,0,0,-0.131578947368421,0.515151515151515,-0.00740792493897649,0.0468127177426949,0.00941458661269778,-0.00591092035109086,-0.201912302980503,-0.110183451890678,-0.0200067320233938,-0.00100895176351889,0.0424832387828777,0.0530785562632696,0.0281670842467898,0.00650117972896326,"Other Concrete Product Manufacturing","3"
"Tupelo",332322,300,324,348,246,80,97,79,71,69,63,63,65,0.000531089830051254,0.628702005660446,0.0800000000000001,0.0740740740740742,-0.293103448275862,-0.67479674796748,0.2125,-0.185567010309278,-0.10126582278481,-0.028169014084507,-0.0869565217391305,0,0.00484838645759438,0.0493865535462874,-0.0120051575132423,0.0221857750030863,-0.140007936371008,-0.0762448340889941,0.0294708494858347,0.0446389958335531,0.00834031725516726,0.0202777805593664,0.00629122173366836,0.00259728346450671,"Sheet Metal Work Manufacturing","3"
"Tupelo",332710,187,181,183,177,174,191,189,214,197,210,246,264,0.00207377933639061,1.00743135238048,-0.0320855614973262,0.011049723756906,-0.0327868852459017,-0.0169491525423728,0.0977011494252873,-0.0104712041884817,0.132275132275132,-0.0794392523364486,0.0659898477157361,0.171428571428571,0.0140754347238236,0.0496533126379204,0.0382789949103239,-0.0446865289446426,-0.112230492088411,-0.0867682730310586,0.0953652409322454,0.0454961676727939,0.0116008434028059,0.00266152532657804,-0.00119930440344596,0.00139245160318572,"Machine Shops","3"
"Tupelo",337212,33,34,35,28,62,42,49,182,21,18,6,5,0.0000505799838144052,0.155442991794679,0.0303030303030303,0.0294117647058822,-0.2,1.21428571428571,-0.32258064516129,0.166666666666667,2.71428571428571,-0.884615384615385,-0.142857142857143,-0.666666666666667,-0.0358329650722268,0.0308799365403138,0.0196493349455864,0.317548446217287,-0.144011455456684,-0.165682877285219,-0.0127749770852429,0.122990773515929,-0.0351892520346209,0.0468896446455829,0.0102317491175117,-0.00487833589725436,"Custom Architectural Woodwork and Millwork Manufacturing","3"
"Tupelo",339116,37,33,40,38,40,34,32,29,29,31,21,19,0.000177029943350418,0.497885098544504,-0.108108108108108,0.212121212121212,-0.05,0.0526315789473684,-0.15,-0.0588235294117647,-0.09375,0,0.0689655172413792,-0.32258064516129,-0.0183655209932808,0.00986938196386089,-0.0148763404202567,0.0400176178191656,-0.0524532639603121,-0.0393308645128336,-0.0246134077717223,0.0318440956685671,-0.0252481894824892,-0.0151980488686148,-0.010387763993671,-0.00147445923416254,"Dental Laboratories","3"
"Tupelo",339950,4,8,10,8,9,6,7,3,3,3,7,7,0.000059009981116806,0.0962654145006412,1,0.25,-0.2,0.125,-0.333333333333333,0.166666666666667,-0.571428571428571,0,0,1.33333333333333,0.00400432900432905,0.0487714803402233,0.0071636863823934,-0.00527718899547669,-0.123611919642367,-0.0989735427189211,-0.0084710398931731,-0.00865564019471687,0.00571703506636845,0.0302237230899114,0.0161572290966703,0.00217111792265802,"Sign Manufacturing","3"
"Tupelo",423110,193,178,186,158,154,141,151,139,131,140,167,183,0.00140780954950094,1.38762420448412,-0.0777202072538861,0.0449438202247192,-0.150537634408602,-0.0253164556962026,-0.0844155844155844,0.0709219858156029,-0.0794701986754967,-0.0575539568345323,0.0687022900763359,0.192857142857143,0.0185412131462075,0.0299903559754546,-0.0224054356382317,0.10540680279028,-0.0802272709846109,-0.0789302565983627,-0.00507756638850176,0.0862770070502616,0.0000334983125225286,-0.0110540728396405,0.0427290355905938,0.00145822217001263,"Automobile and Other Motor Vehicle Merchant Wholesalers","4"
"Tupelo",423120,118,120,102,50,45,42,40,37,49,37,41,47,0.000345629889398435,0.19821808586991,0.0169491525423728,-0.15,-0.509803921568627,-0.1,-0.0666666666666667,-0.0476190476190477,-0.075,0.324324324324324,-0.244897959183674,0.108108108108108,0.0267929317231411,-0.0141495827240806,-0.0364391260260013,0.126844260149321,-0.0808735044720641,-0.0185978091083263,0.0149943339857834,0.000822122191716845,0.0254952766805434,0.0171132460776995,0.0288524175749385,0.0032352649282342,"Motor Vehicle Supplies and New Parts Merchant Wholesalers","4"
"Tupelo",423130,5,5,0,14,14,15,14,14,24,24,24,33,0.000202319935257621,0.663898076991352,0,-1,NA,0,0.0714285714285714,-0.0666666666666667,0,0.714285714285714,0,0,0.0632323232323232,0.0426345912527164,-0.0294722010215465,0.0312140826326297,-0.0830058074734558,-0.0284672466734903,0.0195561993810496,0.0724296047532937,0.10433290174942,0.0152143090849601,-0.00660686469355964,0.00454276512453214,"Tire and Tube Merchant Wholesalers","4"
"Tupelo",423140,17,17,17,21,5,4,7,7,7,4,4,4,0.0000337199892096035,0.216889790423566,0,0,0.235294117647059,-0.761904761904762,-0.2,0.75,0,0,-0.428571428571429,0,-0.00570155334861217,-0.0119543237778043,0.0154096189730935,0.0850080028454561,-0.111074687209747,0.0256914566687154,0.0106064237775647,0.190572190927957,-0.118382389561233,0.0203366851203255,0.0447348023474698,0.00253088022816126,"Motor Vehicle Parts (Used) Merchant Wholesalers","4"
"Tupelo",423310,129,122,146,94,96,88,140,92,96,96,73,70,0.000615389803075263,0.679771781444799,-0.0542635658914729,0.19672131147541,-0.356164383561644,0.0212765957446808,-0.0833333333333334,0.590909090909091,-0.342857142857143,0.0434782608695652,0,-0.239583333333333,-0.00887801610128252,0.0210777186937789,-0.0643399563091647,-0.0383289788203902,-0.19464435388306,-0.104505733101258,-0.0474501552950606,-0.00114647537707468,0.0519665139788343,0.0564064064064065,0.0411522243805373,0.0128177076818794,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","4"
"Tupelo",423320,14,8,4,9,6,11,10,28,14,9,10,11,0.0000842999730240086,0.331200461697851,-0.428571428571429,-0.5,1.25,-0.333333333333333,0.833333333333333,-0.0909090909090909,1.8,-0.5,-0.357142857142857,0.111111111111111,0.0156539420175784,0.0876796663604995,-0.00467876298071435,-0.066383856913552,-0.084661672602235,-0.0635665986905656,-0.0862775437691624,-0.0977170095333668,0.0352773529820658,-0.00104072246281939,0.0382107810189543,0.000161669146408816,"Brick, Stone, and Related Construction Material Merchant Wholesalers","4"
"Tupelo",423330,10,28,38,39,26,25,27,22,24,23,31,19,0.000261329916374427,0.85628489757622,1.8,0.357142857142857,0.0263157894736843,-0.333333333333333,-0.0384615384615384,0.0800000000000001,-0.185185185185185,0.0909090909090908,-0.0416666666666666,0.347826086956522,-0.0907597539028785,0.0673753321869626,-0.128148799062683,-0.0938182429027381,-0.0787530509469522,0.0742169159568047,-0.0704629889794262,0.0460468865453081,0.026103708460427,0.128168220789787,0.0274033394352915,0.0137200052639916,"Roofing, Siding, and Insulation Material Merchant Wholesalers","4"
"Tupelo",423390,25,24,26,17,3,2,3,9,9,10,10,14,0.0000842999730240086,0.257312540570157,-0.04,0.0833333333333333,-0.346153846153846,-0.823529411764706,-0.333333333333333,0.5,2,0,0.111111111111111,0,0.0702371832960068,0.0637239396117901,0.155145846286935,0.0878305640065529,-0.191962653012929,-0.119435569755059,-0.0252464171252343,0.113216911194516,-0.0149628019727494,0.0728388775741118,0.0484351517388668,-0.0013211324635783,"Other Construction Material Merchant Wholesalers","4"
"Tupelo",423710,55,48,53,9,16,16,16,24,38,31,56,81,0.000472079848934448,0.638090169206843,-0.127272727272727,0.104166666666667,-0.830188679245283,0.777777777777778,0,0,0.5,0.583333333333333,-0.184210526315789,0.806451612903226,0.0764797299410069,0.012454417298708,-0.0200340613564705,0.04591303530959,-0.0763660450651727,-0.0828744727661695,0.0263084650965528,0.0679012345679013,0.031150990398336,0.0289199014893866,0.0234795294975836,0.00551562607222154,"Hardware Merchant Wholesalers","4"
"Tupelo",423720,0,0,0,0,0,0,0,0,41,42,34,32,0.000286619908281629,0.476228804432475,NA,NA,NA,NA,NA,NA,NA,NA,0.024390243902439,-0.19047619047619,-0.00935487276950691,NA,NA,NA,NA,NA,NA,NA,NA,0.00117094366773407,0.0293520840966097,0.00165069916693107,"Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","4"
"Tupelo",423730,28,26,29,45,41,31,34,19,15,18,15,13,0.000126449959536013,0.255232884235475,-0.0714285714285714,0.115384615384615,0.551724137931034,-0.0888888888888889,-0.24390243902439,0.096774193548387,-0.441176470588235,-0.210526315789474,0.2,-0.166666666666667,-0.0290440820967453,0.0464872160155958,-0.00976212653148956,0.0298645153121213,-0.0257315488109039,-0.0671185707332024,0.0845475978819619,0.0636303700931915,0.0318468136433694,-0.0363515334534769,0.0131077939144792,-0.000344710487153147,"Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers","4"
"Tupelo",423740,5,5,5,14,14,15,15,15,15,15,15,11,0.000126449959536013,1.13384041037586,0,0,1.8,0,0.0714285714285714,0,0,0,0,0,-0.054978354978355,0.0554123711340206,-0.0285578618911952,-0.0601214998952587,-0.0203566121842497,-0.071742757470044,0.24109477124183,0.0535843591600289,-0.204123711340206,0.0482022295493798,0.0137807070101856,-0.000137666372791015,"Refrigeration Equipment and Supplies Merchant Wholesalers","4"
"Tupelo",423930,97,149,93,105,129,127,111,133,145,140,145,134,0.00122234960884813,1.37386329978201,0.536082474226804,-0.375838926174497,0.129032258064516,0.228571428571429,-0.0155038759689923,-0.125984251968504,0.198198198198198,0.0902255639097744,-0.0344827586206896,0.0357142857142858,-0.0152088124947208,0.0477003956664059,0.0726796478050935,0.0727861135628125,-0.120575544829604,0.0373173114904055,0.0866101491101492,0.0730760363351317,-0.017308502135632,-0.00310463946827588,-0.0526537415562769,-0.00759941056543032,"Recyclable Material Merchant Wholesalers","4"
"Tupelo",423990,172,197,184,181,199,161,144,140,109,107,137,138,0.00115490963042892,1.6168231023354,0.145348837209302,-0.065989847715736,-0.0163043478260869,0.0994475138121547,-0.190954773869347,-0.105590062111801,-0.0277777777777778,-0.221428571428571,-0.018348623853211,0.280373831775701,0.00137443174006417,0.00891693811074923,0.102031962548933,-0.118430087247892,-0.0914188985699895,-0.0603840438907304,-0.00198279951828917,0.0926819755253279,-0.0538550776369802,0.0142890827634992,0.00774130556072161,0.00187150341372528,"Other Miscellaneous Durable Goods Merchant Wholesalers","4"
