"Region","naics","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Tupelo",211111,2,3,3,0,0,2,3,3,3,2,3,2,2,3,3,3,0.0000252899919072026,0.0294598510058043,0,0,0,NA,NA,0.0844717711976986,-0.0778920885182722,-0.0778920885182722,0,0.0844717711976986,0.00134291517473217,0.0057978999551529,0.123063434185792,0.0756653828567524,0.0801608794954705,0.0745493856685824,0.0671381727429217,-0.0287655002445864,0.0330198424688131,0.0478601029919739,0.0408944306949532,-0.00459377330778212,"Crude Petroleum and Natural Gas Extraction","2"
"Tupelo",212312,75,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.141379296515511,-1,-1,-1,-1,-1,NA,NA,NA,NA,0.0986206889008461,0.0195205105450131,0.0489061200444763,0.0120216460972251,-0.0069588928861104,-0.0242173238544529,-0.0279166561834127,-0.0632686815112009,-0.0268962995210673,-0.0143401347944456,-0.00368056461270772,-0.00617425385810687,"Crushed and Broken Limestone Mining and Quarrying","2"
"Tupelo",212319,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1,-1,-1,-1,NA,NA,NA,NA,0.0484848484848485,-0.00538224070324989,0.0121139159103338,0.0183151605999698,-0.00733163753775601,-0.0234098655883788,-0.0318064074133771,-0.0972669377351438,-0.0597718976407479,-0.035976106686732,-0.0215832776001134,-0.00697622559922414,"Other Crushed and Broken Stone Mining and Quarrying","2"
"Tupelo",212321,27,42,55,44,44,49,28,29,25,24,25,25,22,22,10,10,0.0000842999730240086,0.481788643515257,0.126591481745143,-0.0778920885182722,-0.120153194258685,-0.106905393876983,-0.114167289655243,-0.125924825182529,-0.0224107989954251,-0.0537520827839965,-0.0252426144692079,-0.160621672514612,-0.00995539553638495,-0.00181245783477424,0.01698399042552,-0.0133681525510858,-0.0547898856056616,-0.0580182677147099,-0.073155625900884,-0.0938527812188885,-0.035858094338919,0.0135926865071567,0.00590193124144966,-0.00120657805883363,"Construction Sand and Gravel Mining","2"
"Tupelo",212324,0,0,39,75,35,15,19,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1,-1,-1,-1,-1,NA,NA,NA,0.0303030303030303,0.000119552875675,-0.018278673750033,-0.0126827118993689,-0.0561370138991205,-0.0504767273966644,-0.0760262356667768,-0.0518344891763249,-0.0537280888717203,-0.00943648230628491,-0.00130947634007161,-0.00102324085938767,"Kaolin and Ball Clay Mining","2"
"Tupelo",212325,212,210,223,196,197,160,85,85,85,149,124,85,124,124,149,168,0.00125606959805773,57.9787553873419,-0.0547279335206891,-0.165473895568161,-0.175438956716852,-0.15387881127236,-0.0543204265190698,-0.0497008506710135,0,0.0784513337595167,0.0784513337595167,0,0.0238529422365268,-0.00536752625907222,-0.0610421444394365,-0.073276328479534,-0.0834591070277884,-0.105211063840043,-0.0867878424982523,-0.038695826280966,-0.000560403842604029,0.0207134106713187,0.034255055493805,0.00875869580798842,"Clay, Ceramic, and Refractory Minerals Mining","2"
"Tupelo",213111,12,20,33,47,79,145,85,75,75,11,0,20,28,29,26,18,0.000219179929862422,0.411916848853345,0.646028502829895,0.33560423051957,0.178445397847923,0.0979755799587074,-0.325855308931701,-1,-0.251275207767959,-0.178855943851129,-0.173072667572712,0.187725641824938,-0.067841623020813,0.0420329905751071,0.172499830593823,0.121191470363192,0.0733027409155131,0.0524110301114078,0.0471068732575144,0.0152756409226338,0.0328209160401982,0.0718608708776833,0.0496390520240282,-0.00761973571769809,"Drilling Oil and Gas Wells","2"
"Tupelo",213112,0,0,0,2,3,0,0,35,15,11,24,12,14,12,7,6,0.000059009981116806,0.0289189336281177,NA,NA,NA,0.496277869738845,0.296744116109658,NA,NA,-0.167446792598127,-0.043647500209963,-0.0864315960065141,-0.0224619912354254,NA,NA,0.15149583694152,0.123385514578387,0.100328800594323,0.0895495598359612,0.0688853652029855,0.0877148124220331,0.110460182312412,0.119010813178097,0.00818868959580458,"Support Activities for Oil and Gas Operations","2"
"Tupelo",213115,0,0,0,0,0,0,0,22,15,15,15,15,15,15,15,15,0.000126449959536013,5.34643403746428,NA,NA,NA,NA,NA,NA,NA,-0.0737382810843932,0,0,-0.00223449336619373,NA,NA,-0.0197613748511366,-0.105558729143611,-0.126118876290866,-0.120293634347768,-0.145545088751274,-0.0523708365711834,0.0467665409619897,0.0616555099951679,0.00366717715885039,"Nonmetallic Minerals Support Activity (exc Fuels)","2"
"Tupelo",221112,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.096969696969697,-0.0240997393788506,0.0112173192414138,-0.00712850227126216,-0.0320664246764426,0.00187084755397549,0.007044719192838,-0.0315250477976268,-0.00173206656213198,0.0353515822136885,0.000846079457579307,0.00258928721911971,"Fossil Fuel Electric Power Generation","2"
"Tupelo",221310,157,154,158,161,156,159,170,154,164,161,152,178,165,173,181,182,0.00152582951173456,5.16739268923369,0.00253488678074909,0.0199658709947574,-0.00511535788995354,0.00369923792132099,0.00632961945735211,-0.00896431505556361,0.00923944521519449,0.0138942140146645,0.0107423221659408,0.0236949002593978,0.00134696864483586,-0.00862923890229894,-0.0194577676200542,-0.00745974263566218,-0.00459538051902086,-0.00557120552508139,-0.00544744172880751,0.0123659730723735,-0.0060064903645094,0.0015262856404219,0.00655468919615032,0.0020716231008218,"Water Supply and Irrigation Systems","2"
"Tupelo",236210,0,0,32,38,14,306,256,38,64,51,70,2,2,4,15,11,0.000126449959536013,0.172676950531669,NA,NA,0.034967527040807,0.109888305656709,0.295055641479377,-0.255481793121102,-0.621070858372401,-0.445055847171646,-0.425650822501483,-0.217103743236495,-0.0610728560265994,NA,NA,0.0231332110752545,0.00828416852308722,0.00791509140508251,-0.0161503753745984,-0.058566810149039,-0.00324059876054283,0.0237394077157338,0.0241095735899546,0.000161664026331405,"Industrial Building Construction","2"
"Tupelo",237120,0,0,11,11,7,7,2,0,0,0,0,0,0,2,3,3,0.0000252899919072026,0.0187916931431398,NA,NA,-1,-1,-1,-1,-1,NA,NA,NA,0.0303030303030303,NA,NA,0.13687241038287,0.115038259141579,0.08292071184191,0.0553310804742326,0.0319605131799459,-0.00640814226933295,0.0225324939125571,0.0543520664762278,-0.00209896713236147,"Oil and Gas Pipeline and Related Structures Construction","2"
"Tupelo",237130,23,13,16,41,16,34,45,41,21,21,20,18,20,24,27,24,0.000227609927164823,0.145629456732095,0.0813099920886575,0.281899069502207,0.207070885301868,-0.12524368258678,0.0558928824833769,-0.100688357722425,-0.167446792598127,-0.133738071787079,0.0270660870893518,0.0515474967972804,-0.0244783556981634,0.0946610600893376,0.139874446347566,-0.000379885194427221,0.00789349377168524,0.0151678534440196,0.00792913285830799,-0.0317877996919804,0.00775865713670187,0.0224698103560494,0.00982175204589053,-0.0101271279615315,"Power and Communication Line and Related Structures Construction","2"
"Tupelo",237990,0,0,12,181,48,27,50,49,23,12,24,24,24,20,22,22,0.000185459940652819,0.246953301988663,NA,NA,0.324960608635451,-0.338073372028347,-0.242141716744801,-0.0232813161388261,-0.136528023246689,-0.133032070908089,-0.0275653352035979,0.128881320730198,-0.00302722673103128,NA,NA,-0.0283427871283667,-0.0358465304738329,-0.0421480746871128,-0.0591901096216474,-0.0332787905816333,0.0361380000485052,0.0403269767892689,0.0425641314791798,0.00592988570584197,"Other Heavy and Civil Engineering Construction","2"
"Tupelo",311111,75,156,179,174,164,175,185,185,175,175,175,175,175,175,175,164,0.00147524952792015,6.32340355954084,0.184664452542244,0.0346880326638108,0.0066157921552854,0.00114679200545331,0.0130685661650982,0,-0.0110524382297252,-0.0110524382297252,0,0,-0.0123806285474094,0.0222010998226221,0.0487074544870088,0.0673123202354469,0.0746298970991917,0.0708222328498025,0.0530851261089893,0.0162565914167947,-0.0163252198495256,-0.0223208134076287,0.0415137354815633,-0.00566320532451429,"Dog and Cat Food Manufacturing","3"
"Tupelo",311119,50,65,64,59,66,57,29,29,35,42,42,42,42,117,49,56,0.000413069867817642,1.66226246808343,0.0265520397411132,-0.149063939672516,-0.146421230202071,-0.0991692415566821,-0.0864315960065141,-0.0592485704367622,0.0768873080616561,0.0768873080616561,0.272985812604045,0.0313103064775451,0.0282973820139831,-0.00877879520517522,-0.0203614606664519,-0.0172149746045287,-0.0210356767931484,-0.0172814576353579,-0.0287274195148695,-0.0190332233925596,-0.0149677523773617,-0.00310396257598822,-0.00350181444881614,0.00105510801756708,"Other Animal Food Manufacturing","3"
"Tupelo",311221,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,0.0303030303030303,-0.0136675095165334,0.00762222194456585,0.0592295696176819,0.0234001036070717,-0.00827011685055501,-0.0522528166619164,-0.0504803620564092,-0.0898449466187988,-0.05609260407563,-0.0369181637588678,-0.0100985233230702,"Wet Corn Milling","3"
"Tupelo",311224,0,3,3,3,2,3,2,2,3,3,3,0,0,0,0,0,0,0,NA,-0.0778920885182722,-0.0778920885182722,0,0.0844717711976986,0,-1,-1,-1,-1,-0.140301616418051,-0.00373850563764422,0.032648644387232,-0.0115410678697559,-0.019153686371435,-0.0225963210548578,0.000269911643271836,-1,-0.00109087202061897,0.0185763095794993,0.0260092993676182,-0.0163527141063554,"Soybean and Other Oilseed Processing ","3"
"Tupelo",311513,0,0,175,175,175,175,175,175,175,175,175,175,175,175,175,175,0.00147524952792015,3.5665676535586,NA,NA,0,0,0,0,0,0,0,0,0,0.0119306618373214,0.0193191027681372,0.015824011002576,0.0279658192050201,0.019827420143433,0.0227824297332031,0.0228278441124619,0.0159777630577049,0.000616230052679301,0.0096754518180846,-0.000987316088446038,"Cheese Manufacturing","3"
"Tupelo",311520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0000252899919072026,0.147853981718999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00281944382060306,0.0267000620187803,-0.013155055385955,-0.00957788006888804,0.00619967473535676,0.016599482959254,-0.0238154714117682,-0.00914041078195993,-0.00157940636622744,-0.000245068035812146,-0.00144107047386399,"Ice Cream and Frozen Dessert Manufacturing","3"
