"Region","naics","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Austin",238390,0,0,668,765,745,714,759,1044,562,533,577,713,706,757,899,919,0.0006245640556786,1.20735497552337,NA,NA,0.0934144455521759,-0.0598114105688314,-0.0647791354725253,-0.0417131684214365,-0.0124262203185035,-0.0752574515317705,0.0613824756846053,0.110213481004233,0.004505822492198,NA,NA,0.0561121618857223,0.021390467729183,0.00939183292074164,-0.0239039844133645,-0.0458655607832965,-0.0434110566606944,-0.0119831060842501,0.00250484402775464,-0.00481223116329447,"Other Building Finishing Contractors","2"
"Austin",238910,1845,1826,2607,2410,2849,3097,3113,4493,3519,3301,3171,4061,4164,4598,4930,4727,0.00342502869243103,1.32513165922807,0.109146637605346,0.112591325312227,0.115010808990895,0.0786497442876042,0.0298894634780469,0.00473378805333713,0.0546073013740553,-0.0150938247173057,0.0549452961575543,0.0835283501943653,-0.00837510886962364,0.133052441204059,0.137835830837444,0.0652341696603747,0.0110125699006907,-0.0204592231086066,-0.0462287771332093,-0.0315456586494011,-0.0404653670770994,0.0113707300390473,0.0388302854002385,-0.0146375577647601,"Site Preparation Contractors","2"
"Austin",238990,0,0,1980,2242,2467,2538,3062,2869,2428,2082,1973,2144,2156,2416,2712,2675,0.00188411314683022,0.995963526139538,NA,NA,0.0769934737059705,0.0160676277726632,-0.0333654472019238,-0.0491169772299808,-0.0687979595527189,-0.0555398426559197,-0.000990427827202933,0.0542941385050348,-0.00273515528520462,NA,NA,0.0368165624726984,-0.00432590246677178,-0.0235884724671477,-0.051871315332937,-0.0403677372311713,-0.0261799620894435,0.019917523621134,0.0466907383180108,0.000656050546911142,"All Other Specialty Trade Contractors","2"
"Austin",311811,417,369,380,477,525,552,536,540,469,503,506,515,606,739,793,798,0.000550922465131402,1.06198721422381,0.0576953731477852,0.077525817651386,0.0728080721876425,-0.00337702945425833,-0.00852507221553589,-0.017251730343854,-0.00796158939745861,0.0233301572914595,0.0952022292909398,0.0953200572728377,0.00116658864341525,0.0197706092492509,0.0124679531522343,-0.0271645232675916,-0.0409599597558826,-0.0249425937114004,-0.017572598155461,-0.00791344087288193,-0.0101708748970726,0.0300657097175754,0.028968011834851,0.00240871947445652,"Retail Bakeries","3"
"Austin",311812,1502,1409,1354,1281,661,649,828,1015,1152,1372,1301,1094,1123,991,1145,1223,0.000795468124307005,0.763650310965399,-0.154497389498229,-0.100867142249806,-0.0560054747712472,-0.0210045578967352,0.157258902477959,0.149228850153227,0.0572979667749238,0.0204288832052513,-0.029659328474209,-0.0355265540778804,0.0132014637986973,-0.016386986076958,-0.00698380079702587,-0.0305316445007595,-0.0235755888341573,-0.0149588680345542,-0.0114588649914752,-0.0266069432945258,-0.0305432203226449,-0.0187758153855394,-0.0148133454293572,-0.000448686519628127,"Commercial Bakeries","3"
"Austin",327320,910,834,990,993,984,1248,1233,1155,1076,882,837,661,833,785,815,752,0.000566206568829877,0.938117585767436,0.0652085375334479,0.0813328711456813,0.0313103064775451,0.0161845896042221,-0.0216489907835771,-0.0767864403631957,-0.117229774631872,-0.0632739381993711,-0.0611169966310137,-0.0156766109884954,-0.0160813162230717,0.012378100479681,0.0202300251877072,0.00713743035578962,-0.0422301774217752,-0.0658276500200645,-0.083669032433268,-0.0791371575604792,-0.0686912979163805,-0.0223342211854016,0.0000351469141877114,-0.00555601376297799,"Ready-Mix Concrete Manufacturing","3"
"Austin",327390,1224,1169,1087,1082,940,1252,1233,1346,1033,804,764,554,736,920,964,929,0.000669721634787732,1.55716847429824,0.00453386472153161,0.0107173318747482,0.0436697673428763,-0.00922597515638035,-0.0307726983924657,-0.0940633992625974,-0.147863167296653,-0.113728975383102,-0.0229034020447069,0.0369652360276855,-0.00733126537334327,-0.000449135595569805,0.0179041680591296,0.0179666404252203,-0.0288644377126981,-0.0569320347235215,-0.0692912152621645,-0.0712213637564876,-0.0623495361055955,-0.00888738596445837,0.0201772796072586,-0.0032903877737197,"Other Concrete Product Manufacturing","3"
"Austin",332322,743,666,652,653,671,759,818,747,699,785,765,769,831,920,944,952,0.000655826995061845,0.783927301966655,0.00427023812942395,0.0419714390477421,0.027577535252699,0.013707824968298,0.0318805519873038,0.00157605195266108,-0.0122782726834694,0.0215416644320405,0.0564820686931162,0.0375773138010664,0.00159330873617675,-0.0422119954996493,-0.00934541559521507,0.017261488322537,-0.0176039336038861,-0.033828403872902,-0.0375238479063776,-0.0267323489396144,-0.0293833238629359,0.00436725634028257,0.021705912329083,0.00246633407902454,"Sheet Metal Work Manufacturing","3"
"Austin",332710,1367,952,714,789,879,1157,1178,798,790,694,775,790,871,754,829,828,0.000575932816637997,0.277604286112755,-0.032807391531293,0.0435221415819957,0.0224943947595515,0.000253357012506505,-0.0461631008824563,-0.0770170708090814,-0.076798800320938,0.0176608159101206,-0.00928474358546594,0.0361890821643478,-0.00021126223688229,-0.0179223478311635,0.0119700867634462,0.0200754282285871,-0.00846153740020572,-0.0333318419829867,-0.0250551980187044,-0.0237035647502338,-0.0124607637158994,0.0118710830566202,0.0301601690643176,0.00140557108062614,"Machine Shops","3"
"Austin",337212,115,124,189,129,117,166,203,312,377,424,333,399,411,534,487,468,0.000338334477325337,1.04552464465002,0.0761728950879323,0.103608077638128,0.10544861007534,0.239225461480339,0.293707211291642,0.149389509742199,0.144709722696486,0.056665299463744,0.0721115663300245,0.0280935178536266,-0.00803012997105733,0.0744357490431549,0.0923237031448894,0.0830135189330279,0.0466733834527773,-0.00219672275717986,-0.0107944609444618,0.00849002996143233,-0.0524400048921354,-0.0135085914614596,0.0249702936821623,-0.0120389732017001,"Custom Architectural Woodwork and Millwork Manufacturing","3"
