"Region","naics","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Meridian",237130,53,21,18,39,33,37,42,24,39,45,47,46,39,36,52,52,0.000696789408800986,0.442576433772691,-0.0693525945962663,0.148698354997035,0.0592238410488122,0,0.0639953128150836,0.0490090302494259,0.0183608813392091,0.10197228772148,-0.0158810858664757,0.0293383794133588,-0.0000605983341978196,0.0946610600893376,0.139874446347566,-0.000379885194427221,0.00789349377168524,0.0151678534440196,0.00792913285830799,-0.0317877996919804,0.00775865713670187,0.0224698103560494,0.00982175204589053,-0.0101271279615315,"Power and Communication Line and Related Structures Construction","2"
"Meridian",237990,0,0,30,23,29,18,26,7,15,17,17,17,29,24,190,250,0.00254596130138822,3.75081305795061,NA,NA,-0.252527262923864,-0.0819365774154726,-0.101309429891216,-0.0113665893610435,-0.0814662577923444,0.328801138608392,0.0985605433061179,0.620544405584059,0.0561989046088497,NA,NA,-0.0283427871283667,-0.0358465304738329,-0.0421480746871128,-0.0591901096216474,-0.0332787905816333,0.0361380000485052,0.0403269767892689,0.0425641314791798,0.00592988570584197,"Other Heavy and Civil Engineering Construction","2"
"Meridian",311119,60,123,80,81,224,249,249,249,249,249,249,249,249,249,98,77,0.0013131800396634,5.15209658741147,0.329259030219049,0.15148649061199,0.254936849705776,0.251822824089691,0.0213868584360462,0,0,0,0,-0.170139017811447,-0.0461001663381357,-0.00877879520517522,-0.0203614606664519,-0.0172149746045287,-0.0210356767931484,-0.0172814576353579,-0.0287274195148695,-0.0190332233925596,-0.0149677523773617,-0.00310396257598822,-0.00350181444881614,0.00105510801756708,"Other Animal Food Manufacturing","3"
"Meridian",311314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.00565629020389757,0.0299178481475681,-0.00195792006736095,-0.0142172974954587,-0.00913682911121116,-0.0354304689554147,-1,-0.0244019897256142,0.00126367086475043,-0.00756292652814705,-0.020082430688164,"Cane Sugar Manufacturing ","3"
"Meridian",311513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0119306618373214,0.0193191027681372,0.015824011002576,0.0279658192050201,0.019827420143433,0.0227824297332031,0.0228278441124619,0.0159777630577049,0.000616230052679301,0.0096754518180846,-0.000987316088446038,"Cheese Manufacturing","3"
"Meridian",311520,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.0424242424242424,0.00281944382060306,0.0267000620187803,-0.013155055385955,-0.00957788006888804,0.00619967473535676,0.016599482959254,-0.0238154714117682,-0.00914041078195993,-0.00157940636622744,-0.000245068035812146,-0.00144107047386399,"Ice Cream and Frozen Dessert Manufacturing","3"
"Meridian",311611,87,159,81,75,84,87,30,21,24,16,21,11,16,13,15,16,0.000200996944846438,0.143496045026098,0,-0.283617734488895,-0.236609317025472,-0.203785658893005,-0.282258365571349,-0.247441945265591,-0.181809776029135,-0.0529342354803276,-0.115401044737965,-0.0128247570825901,0.0126134150977957,0.00539858940839966,0.00214379996487213,-0.00545436515291209,-0.00568930953317426,0.0000647934175328491,-0.00440461050872432,0.00860819268498347,0.00658611172674517,-0.0118785848485768,-0.00677263497554959,-0.000661043794079901,"Animal (except Poultry) Slaughtering","3"
"Meridian",311612,0,6,3,3,3,3,6,6,9,9,9,14,12,17,15,16,0.000200996944846438,0.232555814718623,NA,0,0.148698354997035,0.245730939615517,0.245730939615517,0.245730939615517,0.184664452542244,0.148698354997035,0.135641572496078,0.10756634324829,0.0105114462756808,0.00741817547717916,0.00174198075742171,0.0141605528634574,0.0130819916244733,0.00490424879468709,0.00178408920197182,0.00640919434976728,-0.0121206985053585,-0.00435834765554355,-0.00762048925600189,-0.00201572781666848,"Meat Processed from Carcasses","3"
"Meridian",311613,249,242,223,227,248,228,235,190,203,197,202,206,209,206,215,219,0.00288095620946562,34.3463730490984,-0.0174671036430138,-0.0058532450240345,-0.0315220270470181,-0.0221009231606489,-0.0450010170591707,-0.0239247413903866,-0.025997948492139,0.0192448764914566,0.00293834645164259,0.0176406501405457,0.00388321601059675,0.00542177937994937,-0.0243073401324108,0.029678842751687,0.0401627056121776,0.0281624562453293,0.0120124616567492,0.0111265034596406,-0.0215674843506527,-0.0520293831718049,-0.0288861605743288,-0.00522615756013426,"Rendering and Meat Byproduct Processing","3"
"Meridian",311615,5534,8863,6498,6500,6500,5498,5498,6497,6708,6638,6739,6783,6030,6249,6178,6271,0.0827839416840864,39.6222505180801,-0.00130444679301944,-0.0910818052261255,-0.0000307805959706142,0.00631961846732332,0.00421054682733013,0.0415452536637342,0.0429017982731315,-0.0148079717097118,-0.014075873944728,-0.0142605647543776,0.00300382877577383,0.00407452030717215,-0.00455305059967859,0.00504816185310153,0.00145242941567703,-0.012118241504687,-0.0110012321413864,-0.0104180840581966,-0.0234919564285205,-0.0200888449552726,0.000186720696658815,-0.00194506593606187,"Poultry Processing","3"
"Meridian",311710,75,97,132,110,110,82,97,97,100,175,100,0,249,100,100,92,0.00133997963230959,5.13806421948657,0.0180064221926257,0,-0.0597581868949657,-0.0188815042737357,0.0973093321499952,0.0404883682044075,-1,0.207495504543435,0,-0.105887039342019,-0.0168421160469344,-0.016474520726147,-0.0277759142971604,-0.0268244065758391,-0.0448987641474589,-0.0406592495711813,-0.0312492672157609,-1,-0.0134033584292653,0.0117805776980953,-0.00897019786592801,-0.0148142674833974,"Seafood Product Preparation and Packaging","3"
"Meridian",311919,13,15,35,35,35,22,23,23,18,18,18,15,15,15,15,14,0.000200996944846438,0.622419903709164,0.110953459542621,0.0892493649129438,-0.0805418677200478,-0.124530758806013,-0.124530758806013,-0.0393394316275633,-0.0819365774154726,-0.0819365774154726,-0.0358074959973728,-0.0358074959973728,-0.0120620988082376,0.00616949963196056,-0.0231774583321965,-0.00780711241628496,0.00359300650439787,0.0157805838740908,0.01590053598218,0.00506764708476193,0.0235523734817249,0.0382598624310178,0.0356327562610403,0.0051913445960209,"Other Snack Food Manufacturing","3"
"Meridian",311941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00516760514334025,0.0190996064276718,0.0361390802781831,0.0398342075308953,0.0304231159906507,0.0338294422150458,0.00147532830602537,-0.0146482906037919,-0.00724364647887143,-0.0203551591690979,-0.00472554433344143,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing","3"
"Meridian",311999,1072,322,233,238,249,493,253,8,12,8,8,8,3,6,9,10,0.000120598166907863,0.525620374022674,-0.14388831097386,-0.0470877063056446,-0.490496920602151,-0.449799655731517,-0.497219844466179,-0.561420211746076,-0.49881981377314,-0.178124085241387,-0.129449436703876,0.0238362555396097,0.0138399534620161,-0.0370282318976178,-0.0308010413265432,-0.0192526635617245,-0.0379564163192893,-0.0400171721858692,-0.0248374168202182,-0.0252051932584978,-0.0423160772173573,-0.0231226696390739,-0.0147991832646996,0.00116319027744491,"All Other Miscellaneous Food Manufacturing","3"
"Meridian",312111,175,175,175,175,175,175,84,175,99,75,75,0,0,0,0,0,0,0,0,-0.136528023246689,0,-0.107682461387166,-0.15587912015589,-0.15587912015589,-1,-1,-1,-1,-0.137704584564313,-0.037465229301333,-0.0287156580492187,-0.0225339398389088,-0.0371028325322129,-0.0425782084763862,-0.0264399830773918,-0.025748234153911,-0.0152524108766758,-0.000287344573543846,0.0189528710355535,0.00480830765276829,"Soft Drink Manufacturing","3"
"Meridian",312112,7,7,7,7,7,9,9,9,9,9,0,4,4,3,4,3,0.0000535991852923836,0.570859977282463,0.0515474967972804,0.0515474967972804,0.0515474967972804,0.0515474967972804,0.0515474967972804,-1,-0.149716999582806,-0.149716999582806,-0.197258438239769,-0.149716999582806,-0.0376647604879885,0.0599599472812127,0.0921310486168112,0.0975787431962558,0.0822623229856796,0.0329870415355058,0.00514798924382576,0.00422670845899487,0.00840354257225839,0.00938808537790448,0.025428950557014,-0.00968364613443549,"Bottled Water Manufacturing","3"
"Meridian",312113,18,21,18,15,15,15,16,35,35,0,35,35,35,35,35,36,0.000468992871308356,11.5253475937534,-0.0358074959973728,-0.0529342354803276,0.142244584899608,0.184664452542244,-1,0.184664452542244,0.16947141871401,0,0,NA,0.00679193659938274,-0.00282461197719253,-0.0128789977101305,-0.0055627257624532,-0.0208264509130749,-0.0178167721259995,-0.0150363693289978,-0.0117366032035404,-0.0109612603553806,-0.00715663738873362,-0.00741324350855077,0.0000110067359304354,"Ice Manufacturing","3"
"Meridian",312120,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0380642595049011,-0.017275098944726,-0.00231317784994001,0.00602592706457172,-0.00494225859758501,0.0146814804681163,0.0185441774683834,0.0548016750475921,0.0809221865900949,0.119468915683057,0.0148359535163646,"Breweries","3"
"Meridian",313210,999,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.096969696969697,-0.159540607759259,-0.157161178854958,-0.182947029097935,-0.183855861294809,-0.18738107936369,-0.14185887447794,-0.124467250392744,-0.0945556920547307,-0.0448081394284892,-0.01376800527091,0.0167519358859902,"Broadwoven Fabric Mills","3"
